2008-10-27,Chicago Blackhawks,2,Minnesota Wild,3,,
2008-10-27,New York Rangers,4,New York Islanders,2,,
2008-10-28,Philadelphia Flyers,7,Atlanta Thrashers,0,,
2008-10-28,Colorado Avalanche,0,Calgary Flames,3,,
2008-10-28,Carolina Hurricanes,2,Montreal Canadiens,3,SO,
2008-10-28,Pittsburgh Penguins,1,San Jose Sharks,2,,
2008-10-28,Tampa Bay Lightning,3,Toronto Maple Leafs,2,,
2008-10-28,Boston Bruins,1,Vancouver Canucks,0,,
2008-10-28,Nashville Predators,3,Washington Capitals,4,SO,
2008-10-29,Detroit Red Wings,4,Anaheim Ducks,5,OT,
2008-10-29,Minnesota Wild,2,Dallas Stars,4,,
2008-10-29,Toronto Maple Leafs,6,New Jersey Devils,5,SO,
2008-10-30,Tampa Bay Lightning,5,Buffalo Sabres,2,,
2008-10-30,Boston Bruins,2,Calgary Flames,3,,
2008-10-30,Columbus Blue Jackets,4,Colorado Avalanche,2,,
2008-10-30,Ottawa Senators,2,Florida Panthers,1,,
2008-10-30,Vancouver Canucks,4,Los Angeles Kings,0,,
2008-10-30,Montreal Canadiens,2,Minnesota Wild,1,,
2008-10-30,Edmonton Oilers,1,Nashville Predators,3,,
2008-10-30,Atlanta Thrashers,2,New York Rangers,3,,
2008-10-30,New York Islanders,2,Philadelphia Flyers,3,OT,
2008-10-30,Pittsburgh Penguins,1,Phoenix Coyotes,4,,
2008-10-30,Detroit Red Wings,2,San Jose Sharks,4,,
2008-10-30,Carolina Hurricanes,1,St. Louis Blues,0,,
2008-10-31,Vancouver Canucks,7,Anaheim Ducks,6,SO,
2008-10-31,Dallas Stars,2,Chicago Blackhawks,5,,
2008-11-01,Dallas Stars,1,Boston Bruins,5,,
2008-11-01,Washington Capitals,0,Buffalo Sabres,5,,
2008-11-01,Edmonton Oilers,3,Carolina Hurricanes,1,,
2008-11-01,Chicago Blackhawks,4,Columbus Blue Jackets,3,SO,
2008-11-01,Calgary Flames,3,Los Angeles Kings,2,,
2008-11-01,Atlanta Thrashers,1,New Jersey Devils,6,,
2008-11-01,Florida Panthers,2,Nashville Predators,3,SO,
2008-11-01,Montreal Canadiens,5,New York Islanders,4,,
2008-11-01,Minnesota Wild,3,Phoenix Coyotes,2,,
2008-11-01,Pittsburgh Penguins,6,St. Louis Blues,3,,
2008-11-01,Ottawa Senators,2,Tampa Bay Lightning,3,SO,
2008-11-01,New York Rangers,2,Toronto Maple Leafs,5,,
2008-11-02,Calgary Flames,2,Anaheim Ducks,3,,
2008-11-02,Florida Panthers,3,Atlanta Thrashers,5,,
2008-11-02,Toronto Maple Leafs,4,Carolina Hurricanes,6,,
2008-11-02,San Jose Sharks,5,Colorado Avalanche,3,,
2008-11-02,Edmonton Oilers,5,Philadelphia Flyers,4,,
2008-11-02,Detroit Red Wings,3,Vancouver Canucks,2,,
2008-11-03,Colorado Avalanche,2,Chicago Blackhawks,6,,
2008-11-03,Buffalo Sabres,2,New Jersey Devils,0,,
2008-11-03,Columbus Blue Jackets,3,New York Islanders,4,OT,
2008-11-04,Phoenix Coyotes,4,Calgary Flames,2,,
2008-11-04,Anaheim Ducks,1,Los Angeles Kings,0,OT,
2008-11-04,New York Islanders,2,New York Rangers,1,,
2008-11-04,Washington Capitals,1,Ottawa Senators,2,OT,
2008-11-04,Minnesota Wild,1,San Jose Sharks,3,,
2008-11-04,Carolina Hurricanes,5,Toronto Maple Leafs,4,OT,
2008-11-04,Nashville Predators,0,Vancouver Canucks,4,,
2008-11-05,St. Louis Blues,2,Anaheim Ducks,5,,
2008-11-05,Edmonton Oilers,4,Columbus Blue Jackets,5,,
2008-11-05,Tampa Bay Lightning,3,New Jersey Devils,4,SO,
2008-11-06,New York Islanders,3,Atlanta Thrashers,4,,
2008-11-06,Toronto Maple Leafs,2,Boston Bruins,5,,
2008-11-06,Nashville Predators,6,Calgary Flames,7,,
2008-11-06,Minnesota Wild,3,Colorado Avalanche,1,,
2008-11-06,Florida Panthers,2,Los Angeles Kings,3,,
2008-11-06,Tampa Bay Lightning,2,New York Rangers,5,,
2008-11-06,Philadelphia Flyers,1,Ottawa Senators,4,,
2008-11-06,Edmonton Oilers,4,Pittsburgh Penguins,5,,
2008-11-06,St. Louis Blues,4,San Jose Sharks,5,SO,
2008-11-06,Phoenix Coyotes,0,Vancouver Canucks,1,,
2008-11-06,Carolina Hurricanes,2,Washington Capitals,3,,
2008-11-07,Dallas Stars,5,Anaheim Ducks,2,,
2008-11-07,Atlanta Thrashers,5,Buffalo Sabres,4,OT,
2008-11-07,Ottawa Senators,1,Carolina Hurricanes,2,,
2008-11-07,Montreal Canadiens,3,Columbus Blue Jackets,4,SO,
2008-11-08,Buffalo Sabres,1,Boston Bruins,3,,
2008-11-08,Calgary Flames,1,Columbus Blue Jackets,3,,
2008-11-08,Nashville Predators,0,Colorado Avalanche,1,,
2008-11-08,New Jersey Devils,1,Detroit Red Wings,3,,
2008-11-08,St. Louis Blues,3,Los Angeles Kings,5,,
2008-11-08,Pittsburgh Penguins,4,New York Islanders,3,SO,
2008-11-08,Tampa Bay Lightning,2,Philadelphia Flyers,1,,
2008-11-08,Florida Panthers,1,Phoenix Coyotes,4,,
2008-11-08,Dallas Stars,1,San Jose Sharks,2,,
2008-11-08,Montreal Canadiens,3,Toronto Maple Leafs,6,,
2008-11-08,Minnesota Wild,0,Vancouver Canucks,2,,
2008-11-08,New York Rangers,1,Washington Capitals,3,,
2008-11-09,Florida Panthers,3,Anaheim Ducks,1,,
2008-11-09,Atlanta Thrashers,5,Carolina Hurricanes,2,,
2008-11-09,Calgary Flames,1,Chicago Blackhawks,6,,
2008-11-09,Edmonton Oilers,2,New Jersey Devils,1,,
2008-11-09,San Jose Sharks,2,Phoenix Coyotes,4,,
2008-11-10,Edmonton Oilers,3,New York Rangers,2,SO,
2008-11-10,Tampa Bay Lightning,2,Washington Capitals,4,,
2008-11-11,Toronto Maple Leafs,3,Calgary Flames,4,,
2008-11-11,Pittsburgh Penguins,7,Detroit Red Wings,6,OT,
2008-11-11,Dallas Stars,2,Los Angeles Kings,3,SO,
2008-11-11,Ottawa Senators,0,Montreal Canadiens,4,,
2008-11-11,Philadelphia Flyers,3,New York Islanders,1,,
2008-11-11,Nashville Predators,4,San Jose Sharks,3,OT,
2008-11-12,St. Louis Blues,3,Buffalo Sabres,4,,
2008-11-12,Washington Capitals,5,Carolina Hurricanes,1,,
2008-11-12,Phoenix Coyotes,5,Columbus Blue Jackets,2,,
2008-11-12,Boston Bruins,2,Chicago Blackhawks,1,SO,
2008-11-12,Tampa Bay Lightning,0,Florida Panthers,4,,
2008-11-12,New York Rangers,5,New Jersey Devils,2,,
2008-11-12,Colorado Avalanche,2,Vancouver Canucks,1,SO,
2008-11-13,Montreal Canadiens,1,Boston Bruins,6,,
2008-11-13,Los Angeles Kings,3,Dallas Stars,2,,
2008-11-13,Toronto Maple Leafs,5,Edmonton Oilers,2,,
2008-11-13,Phoenix Coyotes,0,Minnesota Wild,4,,
2008-11-13,New York Islanders,3,Ottawa Senators,1,,
2008-11-13,Philadelphia Flyers,4,Pittsburgh Penguins,5,SO,
2008-11-13,Calgary Flames,1,San Jose Sharks,6,,
2008-11-13,Detroit Red Wings,4,Tampa Bay Lightning,3,,
2008-11-14,Nashville Predators,4,Anaheim Ducks,3,OT,
2008-11-14,Carolina Hurricanes,2,Atlanta Thrashers,3,,
2008-11-14,Columbus Blue Jackets,6,Buffalo Sabres,1,,
2008-11-14,St. Louis Blues,4,Chicago Blackhawks,3,OT,
2008-11-14,Detroit Red Wings,3,Florida Panthers,2,,
2008-11-14,New Jersey Devils,1,Washington Capitals,3,,
2008-11-15,Colorado Avalanche,3,Edmonton Oilers,2,SO,
2008-11-15,Nashville Predators,3,Los Angeles Kings,1,,
2008-11-15,Columbus Blue Jackets,2,Minnesota Wild,3,SO,
2008-11-15,Philadelphia Flyers,2,Montreal Canadiens,1,,
2008-11-15,Washington Capitals,5,New Jersey Devils,6,SO,
2008-11-15,Ottawa Senators,2,New York Islanders,3,,
2008-11-15,Boston Bruins,2,New York Rangers,3,SO,
2008-11-15,Dallas Stars,3,Phoenix Coyotes,2,,
2008-11-15,Buffalo Sabres,2,Pittsburgh Penguins,5,,
2008-11-15,Toronto Maple Leafs,2,Vancouver Canucks,4,,
2008-11-16,Los Angeles Kings,0,Anaheim Ducks,2,,
2008-11-16,Tampa Bay Lightning,2,Carolina Hurricanes,3,SO,
2008-11-16,San Jose Sharks,6,Chicago Blackhawks,5,,
2008-11-16,Atlanta Thrashers,3,Philadelphia Flyers,4,,
2008-11-16,Montreal Canadiens,3,St. Louis Blues,2,SO,
2008-11-17,Edmonton Oilers,0,Detroit Red Wings,4,,
2008-11-17,San Jose Sharks,4,Nashville Predators,1,,
2008-11-17,Vancouver Canucks,1,New York Islanders,2,SO,
2008-11-17,Ottawa Senators,1,New York Rangers,2,SO,
2008-11-17,Boston Bruins,3,Toronto Maple Leafs,2,,
2008-11-18,Montreal Canadiens,1,Carolina Hurricanes,2,,
2008-11-18,Edmonton Oilers,7,Columbus Blue Jackets,2,,
2008-11-18,Colorado Avalanche,1,Calgary Flames,4,,
2008-11-18,Chicago Blackhawks,3,Phoenix Coyotes,2,SO,
2008-11-18,Minnesota Wild,2,Pittsburgh Penguins,1,SO,
2008-11-18,Florida Panthers,4,Tampa Bay Lightning,3,SO,
2008-11-19,Washington Capitals,6,Anaheim Ducks,4,,
2008-11-19,Buffalo Sabres,4,Boston Bruins,7,,
2008-11-19,Vancouver Canucks,6,New York Rangers,3,,
2008-11-20,Pittsburgh Penguins,3,Atlanta Thrashers,2,,
2008-11-20,Calgary Flames,1,Colorado Avalanche,0,,
2008-11-20,Chicago Blackhawks,6,Dallas Stars,3,,
2008-11-20,Detroit Red Wings,4,Edmonton Oilers,3,,
2008-11-20,Washington Capitals,2,Los Angeles Kings,5,,
2008-11-20,Vancouver Canucks,3,Minnesota Wild,2,,
2008-11-20,Florida Panthers,1,New Jersey Devils,3,,
2008-11-20,Montreal Canadiens,3,Ottawa Senators,2,SO,
2008-11-21,Florida Panthers,2,Boston Bruins,4,,
2008-11-21,Philadelphia Flyers,3,Buffalo Sabres,0,,
2008-11-21,Phoenix Coyotes,2,Carolina Hurricanes,5,,
2008-11-21,New York Islanders,2,New Jersey Devils,5,,
2008-11-21,Anaheim Ducks,2,St. Louis Blues,3,OT,
2008-11-21,Nashville Predators,1,Tampa Bay Lightning,4,,
2008-11-22,Columbus Blue Jackets,2,Atlanta Thrashers,0,,
2008-11-22,New York Islanders,4,Buffalo Sabres,2,,
2008-11-22,Detroit Red Wings,5,Calgary Flames,2,,
2008-11-22,Anaheim Ducks,2,Dallas Stars,1,SO,
2008-11-22,Colorado Avalanche,4,Los Angeles Kings,3,SO,
2008-11-22,St. Louis Blues,2,Minnesota Wild,1,,
2008-11-22,Boston Bruins,3,Montreal Canadiens,2,SO,
2008-11-22,New York Rangers,1,Ottawa Senators,4,,
2008-11-22,Phoenix Coyotes,3,Philadelphia Flyers,4,OT,
2008-11-22,Vancouver Canucks,3,Pittsburgh Penguins,1,,
2008-11-22,Washington Capitals,2,San Jose Sharks,7,,
2008-11-22,Chicago Blackhawks,5,Toronto Maple Leafs,4,OT,
2008-11-23,Nashville Predators,5,Carolina Hurricanes,2,,
2008-11-23,New Jersey Devils,7,Tampa Bay Lightning,3,,
2008-11-24,Colorado Avalanche,1,Anaheim Ducks,4,,
2008-11-24,Carolina Hurricanes,2,Florida Panthers,3,,
2008-11-24,Washington Capitals,3,Minnesota Wild,4,,
2008-11-24,New York Islanders,4,Montreal Canadiens,3,SO,
2008-11-24,Phoenix Coyotes,1,New York Rangers,4,,
2008-11-24,Dallas Stars,3,Philadelphia Flyers,4,,
2008-11-24,Detroit Red Wings,2,Vancouver Canucks,3,OT,
2008-11-25,Los Angeles Kings,2,Calgary Flames,6,,
2008-11-25,St. Louis Blues,1,Nashville Predators,0,SO,
2008-11-25,Atlanta Thrashers,6,Toronto Maple Leafs,3,,
2008-11-26,Boston Bruins,2,Buffalo Sabres,3,,
2008-11-26,Philadelphia Flyers,3,Carolina Hurricanes,1,,
2008-11-26,Phoenix Coyotes,3,Columbus Blue Jackets,2,,
2008-11-26,St. Louis Blues,1,Colorado Avalanche,3,,
2008-11-26,Montreal Canadiens,3,Detroit Red Wings,1,,
2008-11-26,Los Angeles Kings,2,Edmonton Oilers,1,,
2008-11-26,New Jersey Devils,3,Florida Panthers,2,OT,
2008-11-26,Dallas Stars,4,Minnesota Wild,3,,
2008-11-26,Pittsburgh Penguins,5,New York Islanders,3,,
2008-11-26,Chicago Blackhawks,2,San Jose Sharks,3,OT,
2008-11-26,New York Rangers,3,Tampa Bay Lightning,2,SO,
2008-11-26,Atlanta Thrashers,3,Washington Capitals,5,,
2008-11-27,Toronto Maple Leafs,1,Ottawa Senators,2,SO,
2008-11-27,Calgary Flames,4,Vancouver Canucks,3,,
2008-11-28,Chicago Blackhawks,0,Anaheim Ducks,1,,
2008-11-28,Nashville Predators,4,Atlanta Thrashers,3,OT,
2008-11-28,New York Islanders,2,Boston Bruins,7,,
2008-11-28,Pittsburgh Penguins,3,Buffalo Sabres,4,,
2008-11-28,San Jose Sharks,6,Dallas Stars,2,,
2008-11-28,Columbus Blue Jackets,3,Detroit Red Wings,5,,
2008-11-28,New York Rangers,4,Florida Panthers,3,SO,
2008-11-28,Tampa Bay Lightning,2,Minnesota Wild,4,,
2008-11-28,Carolina Hurricanes,3,Philadelphia Flyers,2,OT,
2008-11-28,Colorado Avalanche,1,Phoenix Coyotes,2,,
2008-11-28,Montreal Canadiens,0,Washington Capitals,3,,
2008-11-29,Detroit Red Wings,1,Boston Bruins,4,,
2008-11-29,Washington Capitals,0,Columbus Blue Jackets,3,,
2008-11-29,Vancouver Canucks,1,Calgary Flames,3,,
2008-11-29,Tampa Bay Lightning,3,Colorado Avalanche,4,,
2008-11-29,Chicago Blackhawks,2,Los Angeles Kings,5,,
2008-11-29,Buffalo Sabres,2,Montreal Canadiens,3,,
2008-11-29,Minnesota Wild,6,Nashville Predators,2,,
2008-11-29,Ottawa Senators,2,New York Islanders,4,,
2008-11-29,San Jose Sharks,3,Phoenix Coyotes,2,,
2008-11-29,New Jersey Devils,1,Pittsburgh Penguins,4,,
2008-11-29,Edmonton Oilers,4,St. Louis Blues,2,,
2008-11-29,Philadelphia Flyers,2,Toronto Maple Leafs,4,,
2008-11-30,St. Louis Blues,4,Atlanta Thrashers,2,,
2008-11-30,Anaheim Ducks,4,Carolina Hurricanes,1,,
2008-11-30,Edmonton Oilers,3,Dallas Stars,4,,
2008-11-30,Florida Panthers,4,New York Rangers,0,,
2008-12-01,Nashville Predators,2,Buffalo Sabres,0,,
2008-12-01,Vancouver Canucks,2,Columbus Blue Jackets,3,,
2008-12-01,Anaheim Ducks,1,Detroit Red Wings,2,,
2008-12-01,Toronto Maple Leafs,3,Los Angeles Kings,1,,
2008-12-01,Colorado Avalanche,6,Minnesota Wild,5,,
2008-12-02,Dallas Stars,3,Calgary Flames,1,,
2008-12-02,Atlanta Thrashers,4,Montreal Canadiens,5,,
2008-12-02,Tampa Bay Lightning,3,Philadelphia Flyers,4,OT,
2008-12-02,Los Angeles Kings,2,Phoenix Coyotes,4,,
2008-12-02,Toronto Maple Leafs,2,San Jose Sharks,5,,
2008-12-02,Florida Panthers,5,Washington Capitals,3,,
2008-12-03,Anaheim Ducks,2,Chicago Blackhawks,4,,
2008-12-03,Dallas Stars,2,Edmonton Oilers,5,,
2008-12-03,St. Louis Blues,0,Minnesota Wild,4,,
2008-12-03,Pittsburgh Penguins,2,New York Rangers,3,SO,
2008-12-03,Atlanta Thrashers,1,Ottawa Senators,5,,
2008-12-04,Pittsburgh Penguins,5,Carolina Hurricanes,2,,
2008-12-04,Vancouver Canucks,5,Detroit Red Wings,6,,
2008-12-04,Buffalo Sabres,1,Florida Panthers,2,,
2008-12-04,New York Rangers,2,Montreal Canadiens,6,,
2008-12-04,Colorado Avalanche,2,Nashville Predators,3,,
2008-12-04,New Jersey Devils,3,Philadelphia Flyers,2,OT,
2008-12-04,Toronto Maple Leafs,3,Phoenix Coyotes,6,,
2008-12-04,Columbus Blue Jackets,2,San Jose Sharks,3,,
2008-12-04,Boston Bruins,3,Tampa Bay Lightning,1,,
2008-12-04,New York Islanders,2,Washington Capitals,5,,
2008-12-05,Colorado Avalanche,1,Dallas Stars,2,SO,
2008-12-05,Edmonton Oilers,5,Los Angeles Kings,4,SO,
2008-12-05,Vancouver Canucks,2,Minnesota Wild,1,,
2008-12-05,Calgary Flames,4,St. Louis Blues,3,OT,
2008-12-06,Philadelphia Flyers,2,Carolina Hurricanes,1,OT,
2008-12-06,Chicago Blackhawks,4,Detroit Red Wings,5,SO,
2008-12-06,Boston Bruins,4,Florida Panthers,0,,
2008-12-06,Columbus Blue Jackets,0,Los Angeles Kings,3,,
2008-12-06,New Jersey Devils,2,Montreal Canadiens,1,OT,
2008-12-06,Minnesota Wild,0,Nashville Predators,1,,
2008-12-06,Atlanta Thrashers,5,New York Islanders,1,,
2008-12-06,Pittsburgh Penguins,2,Ottawa Senators,3,,
2008-12-06,Edmonton Oilers,3,San Jose Sharks,2,OT,
2008-12-06,Phoenix Coyotes,3,St. Louis Blues,4,,
2008-12-06,Buffalo Sabres,4,Tampa Bay Lightning,3,,
2008-12-06,Washington Capitals,2,Toronto Maple Leafs,1,,
2008-12-07,Columbus Blue Jackets,3,Anaheim Ducks,5,,
2008-12-07,Washington Capitals,1,Carolina Hurricanes,3,,
2008-12-07,Phoenix Coyotes,1,Chicago Blackhawks,7,,
2008-12-07,Vancouver Canucks,4,Colorado Avalanche,5,SO,
2008-12-07,Calgary Flames,3,New York Rangers,0,,
2008-12-08,Tampa Bay Lightning,3,Boston Bruins,5,,
2008-12-08,Florida Panthers,4,Ottawa Senators,3,OT,
2008-12-08,Buffalo Sabres,4,Pittsburgh Penguins,3,,
2008-12-08,Nashville Predators,3,St. Louis Blues,6,,
2008-12-08,New York Islanders,2,Toronto Maple Leafs,4,,
2008-12-09,Los Angeles Kings,1,Colorado Avalanche,6,,
2008-12-09,Calgary Flames,1,Montreal Canadiens,4,,
2008-12-09,Vancouver Canucks,3,Nashville Predators,1,,
2008-12-09,New York Islanders,3,Philadelphia Flyers,4,,
2008-12-10,St. Louis Blues,2,Anaheim Ducks,4,,
2008-12-10,New York Rangers,3,Atlanta Thrashers,2,OT,
2008-12-10,Tampa Bay Lightning,2,Buffalo Sabres,4,,
2008-12-10,Ottawa Senators,0,Chicago Blackhawks,2,,
2008-12-10,Phoenix Coyotes,5,Dallas Stars,3,,
2008-12-10,Calgary Flames,3,Detroit Red Wings,4,OT,
2008-12-10,Pittsburgh Penguins,1,New Jersey Devils,4,,
2008-12-10,Boston Bruins,1,Washington Capitals,3,,
2008-12-11,Nashville Predators,1,Columbus Blue Jackets,2,SO,
2008-12-11,Florida Panthers,2,Edmonton Oilers,0,,
2008-12-11,St. Louis Blues,2,Los Angeles Kings,6,,
2008-12-11,Tampa Bay Lightning,3,Montreal Canadiens,1,,
2008-12-11,Carolina Hurricanes,5,Philadelphia Flyers,6,SO,
2008-12-11,Minnesota Wild,1,Phoenix Coyotes,3,,
2008-12-11,New York Islanders,2,Pittsburgh Penguins,9,,
2008-12-11,Anaheim Ducks,0,San Jose Sharks,2,,
2008-12-12,Boston Bruins,7,Atlanta Thrashers,3,,
2008-12-12,Toronto Maple Leafs,2,Buffalo Sabres,1,,
2008-12-12,Florida Panthers,3,Calgary Flames,2,SO,
2008-12-12,Chicago Blackhawks,4,Colorado Avalanche,3,,
