2007-10-12,Colorado Avalanche,1,St. Louis Blues,4,,
2007-10-13,New Jersey Devils,6,Atlanta Thrashers,5,,
2007-10-13,Washington Capitals,3,Buffalo Sabres,7,,
2007-10-13,Dallas Stars,1,Chicago Blackhawks,2,OT,
2007-10-13,Columbus Blue Jackets,1,Colorado Avalanche,5,,
2007-10-13,Tampa Bay Lightning,4,Florida Panthers,6,,
2007-10-13,Carolina Hurricanes,3,Montreal Canadiens,1,,
2007-10-13,Calgary Flames,7,Nashville Predators,4,,
2007-10-13,Ottawa Senators,3,New York Rangers,1,,
2007-10-13,New York Islanders,1,Philadelphia Flyers,3,,
2007-10-13,Minnesota Wild,3,Phoenix Coyotes,2,,
2007-10-13,Boston Bruins,2,San Jose Sharks,1,,
2007-10-13,Pittsburgh Penguins,6,Toronto Maple Leafs,4,,
2007-10-13,Edmonton Oilers,1,Vancouver Canucks,4,,
2007-10-14,Minnesota Wild,2,Anaheim Ducks,0,,
2007-10-14,Detroit Red Wings,4,Los Angeles Kings,1,,
2007-10-15,Detroit Red Wings,3,Anaheim Ducks,6,,
2007-10-15,Toronto Maple Leafs,4,Buffalo Sabres,5,OT,
2007-10-15,San Jose Sharks,4,Vancouver Canucks,2,,
2007-10-16,Calgary Flames,4,Colorado Avalanche,5,SO,
2007-10-16,Minnesota Wild,3,Los Angeles Kings,4,SO,
2007-10-16,Florida Panthers,2,Montreal Canadiens,1,SO,
2007-10-16,Atlanta Thrashers,0,Philadelphia Flyers,4,,
2007-10-17,Nashville Predators,1,Anaheim Ducks,3,,
2007-10-17,Dallas Stars,3,Columbus Blue Jackets,2,SO,
2007-10-17,St. Louis Blues,3,Chicago Blackhawks,1,,
2007-10-17,New Jersey Devils,5,Pittsburgh Penguins,4,,
2007-10-18,New York Rangers,3,Atlanta Thrashers,5,,
2007-10-18,Tampa Bay Lightning,1,Boston Bruins,4,,
2007-10-18,Los Angeles Kings,3,Calgary Flames,4,,
2007-10-18,Montreal Canadiens,3,Ottawa Senators,4,,
2007-10-18,New Jersey Devils,0,Philadelphia Flyers,4,,
2007-10-18,Edmonton Oilers,4,Phoenix Coyotes,2,,
2007-10-18,Detroit Red Wings,4,San Jose Sharks,2,,
2007-10-18,Florida Panthers,2,Toronto Maple Leafs,3,,
2007-10-18,New York Islanders,5,Washington Capitals,2,,
2007-10-19,Columbus Blue Jackets,3,Buffalo Sabres,0,,
2007-10-19,Colorado Avalanche,3,Chicago Blackhawks,5,,
2007-10-19,Carolina Hurricanes,3,Pittsburgh Penguins,4,SO,
2007-10-19,Los Angeles Kings,4,Vancouver Canucks,2,,
2007-10-20,New York Rangers,0,Boston Bruins,1,SO,
2007-10-20,Edmonton Oilers,1,Calgary Flames,4,,
2007-10-20,Anaheim Ducks,1,Dallas Stars,3,,
2007-10-20,Buffalo Sabres,2,Montreal Canadiens,4,,
2007-10-20,New Jersey Devils,3,New York Islanders,4,OT,
2007-10-20,Florida Panthers,1,Ottawa Senators,4,,
2007-10-20,Carolina Hurricanes,2,Philadelphia Flyers,3,OT,
2007-10-20,Detroit Red Wings,5,Phoenix Coyotes,2,,
2007-10-20,Nashville Predators,0,San Jose Sharks,3,,
2007-10-20,Minnesota Wild,3,St. Louis Blues,1,,
2007-10-20,Atlanta Thrashers,2,Tampa Bay Lightning,6,,
2007-10-20,Chicago Blackhawks,6,Toronto Maple Leafs,4,,
2007-10-20,Pittsburgh Penguins,2,Washington Capitals,1,,
2007-10-21,Vancouver Canucks,4,Columbus Blue Jackets,1,,
2007-10-21,Colorado Avalanche,2,Minnesota Wild,3,,
2007-10-22,Vancouver Canucks,1,Carolina Hurricanes,3,,
2007-10-22,San Jose Sharks,4,Calgary Flames,1,,
2007-10-22,Boston Bruins,1,Montreal Canadiens,6,,
2007-10-23,Columbus Blue Jackets,7,Chicago Blackhawks,4,,
2007-10-23,Colorado Avalanche,4,Edmonton Oilers,2,,
2007-10-23,Nashville Predators,0,Los Angeles Kings,6,,
2007-10-23,New York Rangers,0,Pittsburgh Penguins,1,,
2007-10-23,Anaheim Ducks,2,St. Louis Blues,4,,
2007-10-23,Atlanta Thrashers,5,Toronto Maple Leafs,4,SO,
2007-10-24,Buffalo Sabres,2,Carolina Hurricanes,6,,
2007-10-24,Minnesota Wild,3,Calgary Flames,5,,
2007-10-24,Vancouver Canucks,2,Detroit Red Wings,3,,
2007-10-24,Philadelphia Flyers,3,Florida Panthers,4,,
2007-10-24,Tampa Bay Lightning,3,Washington Capitals,5,,
2007-10-25,Phoenix Coyotes,1,Anaheim Ducks,0,,
2007-10-25,Chicago Blackhawks,1,Boston Bruins,3,,
2007-10-25,St. Louis Blues,0,Columbus Blue Jackets,3,,
2007-10-25,Minnesota Wild,4,Edmonton Oilers,5,SO,
2007-10-25,Dallas Stars,1,Los Angeles Kings,2,,
2007-10-25,Atlanta Thrashers,0,Nashville Predators,3,,
2007-10-25,New Jersey Devils,0,New York Rangers,2,,
2007-10-25,Toronto Maple Leafs,5,Pittsburgh Penguins,2,,
2007-10-25,Philadelphia Flyers,2,Tampa Bay Lightning,5,,
2007-10-26,Montreal Canadiens,7,Carolina Hurricanes,4,,
2007-10-26,Colorado Avalanche,3,Calgary Flames,2,OT,
2007-10-26,San Jose Sharks,1,Detroit Red Wings,5,,
2007-10-26,Buffalo Sabres,4,Florida Panthers,2,,
2007-10-26,Vancouver Canucks,3,Washington Capitals,2,,
2007-10-27,Philadelphia Flyers,2,Boston Bruins,1,,
2007-10-27,San Jose Sharks,1,Columbus Blue Jackets,2,,
2007-10-27,Atlanta Thrashers,3,Chicago Blackhawks,2,,
2007-10-27,Edmonton Oilers,1,Los Angeles Kings,4,,
2007-10-27,Ottawa Senators,4,New Jersey Devils,1,,
2007-10-27,Florida Panthers,3,Nashville Predators,4,,
2007-10-27,Carolina Hurricanes,8,New York Islanders,3,,
2007-10-27,Toronto Maple Leafs,4,New York Rangers,1,,
2007-10-27,Dallas Stars,5,Phoenix Coyotes,3,,
2007-10-27,Montreal Canadiens,4,Pittsburgh Penguins,3,SO,
2007-10-27,Washington Capitals,3,St. Louis Blues,4,,
2007-10-27,Buffalo Sabres,4,Tampa Bay Lightning,3,OT,
2007-10-28,Edmonton Oilers,3,Anaheim Ducks,2,SO,
2007-10-28,Minnesota Wild,1,Colorado Avalanche,3,,
2007-10-28,Detroit Red Wings,3,Vancouver Canucks,2,,
2007-10-29,San Jose Sharks,4,Dallas Stars,2,,
2007-10-29,Tampa Bay Lightning,1,New York Rangers,3,,
2007-10-29,Washington Capitals,7,Toronto Maple Leafs,1,,
2007-10-30,Nashville Predators,1,Calgary Flames,5,,
2007-10-30,Detroit Red Wings,2,Edmonton Oilers,1,,
2007-10-30,Pittsburgh Penguins,4,Minnesota Wild,2,,
2007-10-30,Atlanta Thrashers,3,Montreal Canadiens,2,SO,
2007-10-30,Phoenix Coyotes,2,St. Louis Blues,1,,
2007-10-31,Chicago Blackhawks,5,Dallas Stars,4,,
2007-10-31,Carolina Hurricanes,2,Florida Panthers,4,,
2007-10-31,Columbus Blue Jackets,4,Los Angeles Kings,1,,
2007-10-31,Tampa Bay Lightning,1,New Jersey Devils,6,,
2007-11-01,Columbus Blue Jackets,1,Anaheim Ducks,2,SO,
2007-11-01,Buffalo Sabres,3,Boston Bruins,4,OT,
2007-11-01,Detroit Red Wings,4,Calgary Flames,1,,
2007-11-01,Pittsburgh Penguins,2,Colorado Avalanche,3,,
2007-11-01,St. Louis Blues,3,Minnesota Wild,2,,
2007-11-01,Philadelphia Flyers,2,Montreal Canadiens,5,,
2007-11-01,Tampa Bay Lightning,0,New York Islanders,4,,
2007-11-01,Washington Capitals,0,New York Rangers,2,,
2007-11-01,Atlanta Thrashers,4,Ottawa Senators,6,,
2007-11-01,Nashville Predators,3,Vancouver Canucks,0,,
2007-11-02,Florida Panthers,4,Buffalo Sabres,2,,
2007-11-02,Phoenix Coyotes,5,Dallas Stars,0,,
2007-11-02,Nashville Predators,4,Edmonton Oilers,1,,
2007-11-02,Toronto Maple Leafs,2,New Jersey Devils,3,,
2007-11-02,Los Angeles Kings,5,San Jose Sharks,2,,
2007-11-02,Philadelphia Flyers,3,Washington Capitals,2,,
2007-11-03,Florida Panthers,2,Carolina Hurricanes,4,,
2007-11-03,Vancouver Canucks,4,Colorado Avalanche,3,,
2007-11-03,San Jose Sharks,3,Los Angeles Kings,1,,
2007-11-03,Calgary Flames,1,Minnesota Wild,4,,
2007-11-03,Toronto Maple Leafs,3,Montreal Canadiens,2,,
2007-11-03,Pittsburgh Penguins,2,New York Islanders,3,,
2007-11-03,New Jersey Devils,1,New York Rangers,2,SO,
2007-11-03,Boston Bruins,2,Ottawa Senators,3,,
2007-11-03,Anaheim Ducks,5,Phoenix Coyotes,2,,
2007-11-03,Chicago Blackhawks,3,St. Louis Blues,2,,
2007-11-03,Atlanta Thrashers,6,Tampa Bay Lightning,4,,
2007-11-04,Ottawa Senators,2,Boston Bruins,1,SO,
2007-11-04,St. Louis Blues,0,Columbus Blue Jackets,3,,
2007-11-04,Nashville Predators,5,Chicago Blackhawks,2,,
2007-11-05,Dallas Stars,5,Anaheim Ducks,0,,
2007-11-05,Washington Capitals,0,Carolina Hurricanes,5,,
2007-11-05,Calgary Flames,1,Colorado Avalanche,4,,
2007-11-05,Tampa Bay Lightning,3,Florida Panthers,4,,
2007-11-05,Edmonton Oilers,2,Minnesota Wild,5,,
2007-11-05,Buffalo Sabres,0,Montreal Canadiens,2,,
2007-11-05,Pittsburgh Penguins,5,New Jersey Devils,0,,
2007-11-05,Philadelphia Flyers,0,New York Rangers,2,,
2007-11-06,Washington Capitals,1,Atlanta Thrashers,2,OT,
2007-11-06,New York Rangers,2,New York Islanders,3,,
2007-11-06,Toronto Maple Leafs,1,Ottawa Senators,5,,
2007-11-07,Phoenix Coyotes,6,Anaheim Ducks,5,OT,
2007-11-07,Boston Bruins,1,Buffalo Sabres,2,OT,
2007-11-07,Columbus Blue Jackets,2,Chicago Blackhawks,5,,
2007-11-07,Edmonton Oilers,3,Colorado Avalanche,4,SO,
2007-11-07,Nashville Predators,2,Detroit Red Wings,3,SO,
2007-11-07,Philadelphia Flyers,3,Pittsburgh Penguins,1,,
2007-11-07,Dallas Stars,3,San Jose Sharks,1,,
2007-11-07,Florida Panthers,1,Tampa Bay Lightning,3,,
2007-11-08,Montreal Canadiens,2,Boston Bruins,1,,
2007-11-08,Tampa Bay Lightning,5,Carolina Hurricanes,1,,
2007-11-08,Vancouver Canucks,3,Calgary Flames,2,,
2007-11-08,Philadelphia Flyers,1,New Jersey Devils,4,,
2007-11-08,Pittsburgh Penguins,2,New York Rangers,4,,
2007-11-08,Washington Capitals,4,Ottawa Senators,1,,
2007-11-08,Dallas Stars,2,Phoenix Coyotes,5,,
2007-11-09,San Jose Sharks,2,Anaheim Ducks,3,SO,
2007-11-09,Toronto Maple Leafs,3,Buffalo Sabres,0,,
2007-11-09,St. Louis Blues,2,Chicago Blackhawks,4,,
2007-11-09,Columbus Blue Jackets,1,Detroit Red Wings,4,,
2007-11-09,Atlanta Thrashers,4,Florida Panthers,1,,
2007-11-09,Colorado Avalanche,1,Vancouver Canucks,2,OT,
2007-11-10,Carolina Hurricanes,5,Atlanta Thrashers,3,,
2007-11-10,Buffalo Sabres,1,Boston Bruins,2,,
2007-11-10,Edmonton Oilers,4,Calgary Flames,2,,
2007-11-10,Dallas Stars,5,Los Angeles Kings,6,OT,
2007-11-10,Columbus Blue Jackets,3,Nashville Predators,4,SO,
2007-11-10,New Jersey Devils,1,New York Islanders,2,,
2007-11-10,Montreal Canadiens,1,Ottawa Senators,3,,
2007-11-10,Pittsburgh Penguins,2,Philadelphia Flyers,5,,
2007-11-10,Phoenix Coyotes,1,San Jose Sharks,4,,
2007-11-10,New York Rangers,3,Toronto Maple Leafs,2,SO,
2007-11-10,Tampa Bay Lightning,5,Washington Capitals,2,,
2007-11-11,Detroit Red Wings,2,Chicago Blackhawks,3,,
2007-11-11,Minnesota Wild,2,Colorado Avalanche,4,,
2007-11-12,Nashville Predators,4,Columbus Blue Jackets,1,,
2007-11-12,Carolina Hurricanes,4,Florida Panthers,3,,
2007-11-12,New York Islanders,2,Philadelphia Flyers,3,,
2007-11-12,New Jersey Devils,3,Pittsburgh Penguins,2,,
2007-11-12,Phoenix Coyotes,0,San Jose Sharks,5,,
2007-11-13,Los Angeles Kings,3,Anaheim Ducks,4,SO,
2007-11-13,Florida Panthers,2,Atlanta Thrashers,3,OT,
2007-11-13,Minnesota Wild,2,Calgary Flames,3,,
2007-11-13,Detroit Red Wings,3,St. Louis Blues,4,,
2007-11-13,Montreal Canadiens,4,Toronto Maple Leafs,3,OT,
2007-11-14,Chicago Blackhawks,2,Columbus Blue Jackets,4,,
2007-11-14,San Jose Sharks,4,Dallas Stars,3,SO,
2007-11-14,New York Rangers,4,New Jersey Devils,2,,
2007-11-14,Carolina Hurricanes,1,Tampa Bay Lightning,6,,
2007-11-14,Edmonton Oilers,1,Vancouver Canucks,0,SO,
2007-11-15,Toronto Maple Leafs,2,Boston Bruins,5,,
2007-11-15,Minnesota Wild,4,Edmonton Oilers,2,,
2007-11-15,Washington Capitals,1,Florida Panthers,2,,
2007-11-15,Anaheim Ducks,6,Los Angeles Kings,3,,
2007-11-15,Chicago Blackhawks,4,Nashville Predators,5,OT,
2007-11-15,Buffalo Sabres,2,Ottawa Senators,3,,
2007-11-15,New York Rangers,4,Philadelphia Flyers,3,SO,
2007-11-15,San Jose Sharks,6,Phoenix Coyotes,0,,
2007-11-15,New York Islanders,2,Pittsburgh Penguins,3,,
2007-11-16,Montreal Canadiens,1,Buffalo Sabres,4,,
2007-11-16,Atlanta Thrashers,3,Carolina Hurricanes,0,,
2007-11-16,Colorado Avalanche,1,Dallas Stars,6,,
2007-11-16,New York Islanders,1,New Jersey Devils,0,,
2007-11-16,Columbus Blue Jackets,2,St. Louis Blues,3,,
2007-11-16,Washington Capitals,2,Tampa Bay Lightning,5,,
2007-11-16,Minnesota Wild,2,Vancouver Canucks,6,,
2007-11-17,Florida Panthers,1,Carolina Hurricanes,2,,
2007-11-17,Chicago Blackhawks,5,Detroit Red Wings,3,,
2007-11-17,Calgary Flames,3,Edmonton Oilers,1,,
2007-11-17,Phoenix Coyotes,1,Los Angeles Kings,0,,
2007-11-17,Boston Bruins,4,Montreal Canadiens,7,,
2007-11-17,St. Louis Blues,3,Nashville Predators,2,SO,
2007-11-17,New Jersey Devils,6,Philadelphia Flyers,2,,
2007-11-17,New York Rangers,4,Pittsburgh Penguins,3,OT,
2007-11-17,Anaheim Ducks,2,San Jose Sharks,1,SO,
2007-11-17,Ottawa Senators,0,Toronto Maple Leafs,3,,
2007-11-18,Detroit Red Wings,5,Columbus Blue Jackets,4,SO,
2007-11-18,Colorado Avalanche,1,Minnesota Wild,4,,
2007-11-18,Calgary Flames,1,Vancouver Canucks,4,,
2007-11-19,Tampa Bay Lightning,3,Atlanta Thrashers,4,OT,
2007-11-19,Los Angeles Kings,0,Dallas Stars,3,,
2007-11-19,Ottawa Senators,4,Montreal Canadiens,2,,
2007-11-19,New York Islanders,2,New York Rangers,1,,
2007-11-19,Nashville Predators,1,St. Louis Blues,2,,
2007-11-19,Florida Panthers,4,Washington Capitals,3,,
2007-11-20,Colorado Avalanche,1,Calgary Flames,4,,
2007-11-20,Vancouver Canucks,4,Edmonton Oilers,5,SO,
2007-11-20,Boston Bruins,4,Toronto Maple Leafs,2,,
2007-11-21,Ottawa Senators,2,Buffalo Sabres,4,,
2007-11-21,Philadelphia Flyers,6,Carolina Hurricanes,3,,
2007-11-21,Florida Panthers,5,Columbus Blue Jackets,2,,
2007-11-21,Anaheim Ducks,1,Dallas Stars,2,,
2007-11-21,St. Louis Blues,0,Detroit Red Wings,3,,
2007-11-21,Vancouver Canucks,4,Minnesota Wild,2,,
2007-11-21,Montreal Canadiens,4,New York Islanders,1,,
2007-11-21,Los Angeles Kings,1,Phoenix Coyotes,4,,
2007-11-21,New Jersey Devils,2,Pittsburgh Penguins,1,,
2007-11-21,New York Rangers,2,Tampa Bay Lightning,1,,
2007-11-21,Atlanta Thrashers,5,Washington Capitals,1,,
2007-11-22,Chicago Blackhawks,2,Calgary Flames,1,,
2007-11-22,Colorado Avalanche,3,Edmonton Oilers,2,,
2007-11-22,Detroit Red Wings,2,Nashville Predators,3,,
2007-11-22,Pittsburgh Penguins,6,Ottawa Senators,5,SO,
2007-11-23,Phoenix Coyotes,4,Anaheim Ducks,3,SO,
2007-11-23,New Jersey Devils,3,Atlanta Thrashers,0,,
2007-11-23,New York Islanders,1,Boston Bruins,2,,
2007-11-23,Montreal Canadiens,2,Buffalo Sabres,4,,
2007-11-23,Tampa Bay Lightning,3,Carolina Hurricanes,4,,
2007-11-23,Toronto Maple Leafs,1,Dallas Stars,3,,
2007-11-23,New York Rangers,2,Florida Panthers,3,SO,
2007-11-23,Columbus Blue Jackets,4,Minnesota Wild,0,,
2007-11-23,Washington Capitals,4,Philadelphia Flyers,3,OT,
2007-11-23,Vancouver Canucks,1,St. Louis Blues,3,,
2007-11-24,Detroit Red Wings,2,Columbus Blue Jackets,3,SO,
2007-11-24,Calgary Flames,5,Colorado Avalanche,2,,
2007-11-24,Chicago Blackhawks,2,Edmonton Oilers,3,SO,
2007-11-24,Buffalo Sabres,3,Montreal Canadiens,0,,
2007-11-24,Minnesota Wild,4,Nashville Predators,3,,
2007-11-24,Boston Bruins,1,New York Islanders,2,,
2007-11-24,Philadelphia Flyers,4,Ottawa Senators,3,,
2007-11-24,Toronto Maple Leafs,1,Phoenix Coyotes,5,,
2007-11-24,Atlanta Thrashers,0,Pittsburgh Penguins,5,,
2007-11-24,Los Angeles Kings,2,San Jose Sharks,1,,
2007-11-24,New Jersey Devils,3,Tampa Bay Lightning,2,,
2007-11-24,Carolina Hurricanes,2,Washington Capitals,5,,
2007-11-25,Los Angeles Kings,2,Anaheim Ducks,3,,
2007-11-25,Dallas Stars,3,New York Rangers,2,,
2007-11-25,Calgary Flames,0,St. Louis Blues,3,,
2007-11-25,Chicago Blackhawks,0,Vancouver Canucks,2,,
2007-11-26,Columbus Blue Jackets,1,Edmonton Oilers,3,,
2007-11-26,Dallas Stars,3,New York Islanders,2,OT,
2007-11-26,Boston Bruins,6,Philadelphia Flyers,3,,
2007-11-26,Buffalo Sabres,3,Washington Capitals,1,,
2007-11-27,Calgary Flames,3,Detroit Red Wings,5,,
2007-11-27,Montreal Canadiens,4,Toronto Maple Leafs,3,SO,
2007-11-27,Anaheim Ducks,0,Vancouver Canucks,4,,
2007-11-28,St. Louis Blues,4,Buffalo Sabres,3,,
2007-11-28,Philadelphia Flyers,3,Carolina Hurricanes,1,,
2007-11-28,Tampa Bay Lightning,1,Chicago Blackhawks,5,,
2007-11-28,Edmonton Oilers,2,Colorado Avalanche,4,,
2007-11-28,Phoenix Coyotes,1,Minnesota Wild,3,,
2007-11-28,Dallas Stars,2,New Jersey Devils,4,,
2007-11-28,Ottawa Senators,2,New York Islanders,3,SO,
2007-11-28,Los Angeles Kings,3,San Jose Sharks,2,SO,
2007-11-28,Florida Panthers,2,Washington Capitals,1,SO,
2007-11-29,Toronto Maple Leafs,4,Atlanta Thrashers,2,,
2007-11-29,Anaheim Ducks,4,Calgary Flames,1,,
2007-11-29,Tampa Bay Lightning,2,Detroit Red Wings,4,,
2007-11-29,Boston Bruins,4,Florida Panthers,3,,
2007-11-29,New York Islanders,2,New York Rangers,4,,
2007-11-29,Nashville Predators,6,Ottawa Senators,5,,
2007-11-29,Columbus Blue Jackets,0,Vancouver Canucks,2,,
2007-11-30,Washington Capitals,3,Carolina Hurricanes,4,,
2007-11-30,Phoenix Coyotes,1,Chicago Blackhawks,6,,
2007-11-30,Anaheim Ducks,1,Edmonton Oilers,5,,
2007-11-30,St. Louis Blues,2,Minnesota Wild,3,OT,
2007-11-30,Montreal Canadiens,0,New Jersey Devils,4,,
2007-11-30,Dallas Stars,1,Pittsburgh Penguins,4,,
2007-11-30,Colorado Avalanche,2,San Jose Sharks,3,,
2007-12-01,Carolina Hurricanes,1,Buffalo Sabres,8,,
2007-12-01,Columbus Blue Jackets,4,Calgary Flames,3,OT,
2007-12-01,Phoenix Coyotes,2,Detroit Red Wings,3,,
2007-12-01,Washington Capitals,2,Florida Panthers,1,,
2007-12-01,Colorado Avalanche,5,Los Angeles Kings,2,,
2007-12-01,Nashville Predators,5,Montreal Canadiens,4,SO,
2007-12-01,Atlanta Thrashers,4,New York Islanders,0,,
2007-12-01,New York Rangers,5,Ottawa Senators,2,,
2007-12-01,Dallas Stars,4,Philadelphia Flyers,1,,
2007-12-01,Chicago Blackhawks,1,St. Louis Blues,3,,
2007-12-01,Boston Bruins,1,Tampa Bay Lightning,4,,
2007-12-01,Pittsburgh Penguins,2,Toronto Maple Leafs,4,,
2007-12-02,Edmonton Oilers,4,Anaheim Ducks,0,,
2007-12-02,Vancouver Canucks,1,Minnesota Wild,2,,
2007-12-02,Atlanta Thrashers,2,New Jersey Devils,3,SO,
2007-12-03,Dallas Stars,2,Columbus Blue Jackets,1,SO,
2007-12-03,San Jose Sharks,3,Colorado Avalanche,2,,
2007-12-03,Edmonton Oilers,4,Los Angeles Kings,3,SO,
2007-12-03,Boston Bruins,3,New York Islanders,1,,
2007-12-03,Carolina Hurricanes,4,New York Rangers,0,,
2007-12-03,Phoenix Coyotes,1,Pittsburgh Penguins,3,,
2007-12-04,St. Louis Blues,1,Calgary Flames,3,,
2007-12-04,Detroit Red Wings,4,Montreal Canadiens,1,,
2007-12-04,Ottawa Senators,3,Tampa Bay Lightning,4,SO,
2007-12-04,Nashville Predators,1,Toronto Maple Leafs,3,,
2007-12-05,Buffalo Sabres,1,Anaheim Ducks,4,,
2007-12-05,New York Islanders,3,Atlanta Thrashers,4,SO,
2007-12-05,Colorado Avalanche,4,Columbus Blue Jackets,5,,
2007-12-05,Vancouver Canucks,3,Chicago Blackhawks,2,,
2007-12-05,San Jose Sharks,3,Dallas Stars,2,,
2007-12-05,Pittsburgh Penguins,4,Edmonton Oilers,2,,
2007-12-05,Ottawa Senators,5,Florida Panthers,4,,
2007-12-05,Philadelphia Flyers,3,Minnesota Wild,1,,
2007-12-05,Boston Bruins,3,New Jersey Devils,4,OT,
2007-12-05,Los Angeles Kings,1,Phoenix Coyotes,4,,
2007-12-06,Montreal Canadiens,4,Boston Bruins,2,,
2007-12-06,Pittsburgh Penguins,3,Calgary Flames,2,SO,
2007-12-06,Buffalo Sabres,2,Los Angeles Kings,8,,
2007-12-06,Vancouver Canucks,5,Nashville Predators,2,,
2007-12-06,Toronto Maple Leafs,6,New York Rangers,2,,
2007-12-06,Carolina Hurricanes,1,Tampa Bay Lightning,2,,
2007-12-07,New York Rangers,2,Atlanta Thrashers,4,,
2007-12-07,Anaheim Ducks,5,Chicago Blackhawks,3,,
2007-12-07,Philadelphia Flyers,1,Colorado Avalanche,2,,
2007-12-07,Ottawa Senators,4,Dallas Stars,2,,
2007-12-07,Minnesota Wild,0,Detroit Red Wings,5,,
2007-12-07,St. Louis Blues,4,Edmonton Oilers,3,,
2007-12-07,New York Islanders,0,Florida Panthers,3,,
2007-12-07,Washington Capitals,2,New Jersey Devils,3,,
2007-12-07,San Jose Sharks,1,Phoenix Coyotes,0,,
2007-12-08,Minnesota Wild,2,Columbus Blue Jackets,1,,
2007-12-08,Phoenix Coyotes,4,Los Angeles Kings,2,,
2007-12-08,Carolina Hurricanes,5,Montreal Canadiens,1,,
2007-12-08,Anaheim Ducks,2,Nashville Predators,4,,
2007-12-08,Buffalo Sabres,7,San Jose Sharks,1,,
2007-12-08,New York Islanders,3,Tampa Bay Lightning,2,OT,
2007-12-08,Boston Bruins,2,Toronto Maple Leafs,1,,
